Sat 205: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 206: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 207: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 208: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 209: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 210: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 211: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 212: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 213: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 214: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 215: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 216: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 217: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 218: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 219: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 220: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 221: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 222: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 223: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 224: tureAnomoly 3.00, x -39896.16, y 5842.56, z 0.00
Sat 150: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 151: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 152: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 153: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 154: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 155: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 156: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 157: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 158: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 159: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 160: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 161: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 162: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 163: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 164: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 165: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 166: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 225: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 226: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 227: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 228: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 75: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 76: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 0: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 167: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 77: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 78: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 79: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 80: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 81: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 82: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 83: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 84: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 85: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 86: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 168: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 169: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 170: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 87: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 1: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 88: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 229: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 171: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 172: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 173: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 174: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 175: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 176: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 177: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 178: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 179: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 180: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 181: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 182: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 183: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 184: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 89: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 230: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 2: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 231: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 185: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 232: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 233: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 234: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 235: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 90: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 91: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 92: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 93: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 94: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 95: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 96: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 97: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 98: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 99: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 236: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 3: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 237: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 4: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 5: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 6: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 7: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 186: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 187: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 188: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 100: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 8: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 238: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 239: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 240: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 241: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 242: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 101: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 9: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 102: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 189: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 190: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 191: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 192: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 193: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 194: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 243: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 244: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 245: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 246: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 247: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 248: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 249: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 250: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 251: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 252: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 253: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 195: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 196: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 197: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 198: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 10: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 103: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 199: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 200: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 201: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 202: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 203: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 204: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 254: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 205: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 255: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 206: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 11: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 207: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 256: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 257: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 258: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 259: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 260: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 261: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 208: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 104: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 209: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 210: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 211: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 212: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 213: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 12: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 105: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 13: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 214: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 215: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 216: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 217: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 218: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 219: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 14: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 220: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 15: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 262: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 263: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 264: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 16: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 106: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 221: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 265: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 222: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 266: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 17: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 18: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 19: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 20: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 21: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 223: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 22: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 224: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 23: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 24: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 25: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 26: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 267: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 107: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 27: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 268: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 28: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 108: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 109: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 110: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 111: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 269: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 270: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 271: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 272: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 273: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 112: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 113: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 114: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 115: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 274: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 116: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 275: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 29: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 117: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 118: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 119: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 30: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 31: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 32: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 33: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 34: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 120: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 35: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 36: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 37: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 38: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 39: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 40: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 121: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 41: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 122: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 123: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 124: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 125: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 276: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 277: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 278: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 279: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 280: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 126: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 127: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 281: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 42: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 43: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 44: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 45: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 46: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 128: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 129: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 130: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 131: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 132: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 133: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 134: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 135: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 136: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 47: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 48: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 49: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 137: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 138: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 139: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 50: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 140: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 51: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 282: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 283: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 284: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 285: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 141: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 142: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 143: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 144: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 145: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 146: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 147: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 148: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 52: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 286: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 53: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 287: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 149: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 54: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 55: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 56: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 57: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 58: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 59: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 60: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 61: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 62: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 63: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 64: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 65: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 66: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 67: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 68: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 69: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 70: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 71: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 72: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 73: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 74: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 288: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 289: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 290: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 291: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 292: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 293: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 294: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 295: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 296: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 297: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 298: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 299: tureAnomoly -3.08, x -40748.90, y -2624.68, z 0.00
Sat 225: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 226: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 227: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 75: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 76: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 77: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 78: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 79: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 150: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 151: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 152: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 153: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 154: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 155: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 156: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 157: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 158: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 159: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 160: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 161: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 162: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 163: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 164: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 165: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 166: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 167: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 168: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 169: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 170: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 171: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 172: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 173: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 174: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 228: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 229: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 230: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 231: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 232: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 233: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 234: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 235: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 80: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 175: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 236: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 237: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 238: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 239: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
Sat 240: tureAnomoly -2.86, x -37116.42, y -10793.13, z 0.00
